dog_name,session,table,trial,condition,recoding,original_code,same,Recoding_id
Bookie,2,8,13,looking_away,L,L,Match,JH
Bookie,2,8,14,back_turned,R,R,Match,JH
Bookie,2,8,15,looking_away,R,R,Match,JH
Bookie,2,8,16,absent,L,L,Match,JH
Bookie,2,8,17,present,L,L,Match,JH
Bookie,2,8,18,looking_away,R,R,Match,JH
Bookie,2,8,19,absent,R,R,Match,JH
Bookie,2,8,20,back_turned,L,R,No Match,JH
Bookie,2,8,21,present,L,L,Match,JH
Bookie,2,8,22,present,R,R,Match,JH
Bookie,2,8,23,absent,L,L,Match,JH
Bookie,2,8,24,present,R,R,Match,JH
Mascha,2,9,1,present,R,R,Match,JH
Mascha,2,9,2,back_turned,R,R,Match,JH
Mascha,2,9,3,absent,R,R,Match,JH
Mascha,2,9,4,looking_away,L,L,Match,JH
Mascha,2,9,5,absent,L,L,Match,JH
Mascha,2,9,6,looking_away,L,L,Match,JH
Mascha,2,9,7,present,L,L,Match,JH
Mascha,2,9,8,present,L,L,Match,JH
Mascha,2,9,9,absent,R,R,Match,JH
Mascha,2,9,10,looking_away,L,L,Match,JH
Mascha,2,9,11,absent,R,R,Match,JH
Mascha,2,9,12,back_turned,R,R,Match,JH
Mascha,2,9,13,absent,R,R,Match,JH
Mascha,2,9,14,back_turned,L,L,Match,JH
Mascha,2,9,15,present,L,L,Match,JH
Mascha,2,9,16,back_turned,L,L,Match,JH
Mascha,2,9,17,looking_away,L,L,Match,JH
Mascha,2,9,18,absent,L,L,Match,JH
Mascha,2,9,19,looking_away,L,L,Match,JH
Mascha,2,9,20,present,L,L,Match,JH
Mascha,2,9,21,back_turned,L,L,Match,JH
Mascha,2,9,22,looking_away,L,L,Match,JH
Mascha,2,9,23,present,L,L,Match,JH
Mascha,2,9,24,back_turned,L,L,Match,JH
Nero4,2,9,1,present,R,R,Match,JH
Nero4,2,9,2,back_turned,R,R,Match,JH
Nero4,2,9,3,absent,R,R,Match,JH
Nero4,2,9,4,looking_away,R,R,Match,JH
Nero4,2,9,5,absent,L,L,Match,JH
Nero4,2,9,6,looking_away,R,R,Match,JH
Nero4,2,9,7,present,L,L,Match,JH
Nero4,2,9,8,present,R,R,Match,JH
Nero4,2,9,9,absent,R,R,Match,JH
Nero4,2,9,10,looking_away,L,L,Match,JH
Nero4,2,9,11,absent,R,R,Match,JH
Nero4,2,9,12,back_turned,L,L,Match,JH
Nero4,2,9,13,absent,L,L,Match,JH
Nero4,2,9,14,back_turned,R,R,Match,JH
Nero4,2,9,15,present,L,L,Match,JH
Nero4,2,9,16,back_turned,R,R,Match,JH
Nero4,2,9,17,looking_away,R,R,Match,JH
Nero4,2,9,18,absent,L,L,Match,JH
Nero4,2,9,19,looking_away,R,R,Match,JH
Nero4,2,9,20,present,R,R,Match,JH
Nero4,2,9,21,back_turned,R,R,Match,JH
Nero4,2,9,22,looking_away,R,R,Match,JH
Nero4,2,9,23,present,R,R,Match,JH
Nero4,2,9,24,back_turned,L,L,Match,JH
Bonja,2,10,1,present,L,L,Match,JH
Bonja,2,10,2,absent,L,L,Match,JH
Bonja,2,10,3,absent,L,L,Match,JH
Bonja,2,10,4,present,L,L,Match,JH
Bonja,2,10,5,back_turned,R,R,Match,JH
Bonja,2,10,6,looking_away,L,L,Match,JH
Bonja,2,10,7,present,L,L,Match,JH
Bonja,2,10,8,absent,R,R,Match,JH
Bonja,2,10,9,absent,R,R,Match,JH
Bonja,2,10,10,back_turned,L,L,Match,JH
Bonja,2,10,11,looking_away,L,L,Match,JH
Bonja,2,10,12,looking_away,L,L,Match,JH
Bonja,2,10,13,back_turned,R,R,Match,JH
Bonja,2,10,14,back_turned,L,L,Match,JH
Bonja,2,10,15,absent,R,R,Match,JH
Bonja,2,10,16,absent,L,L,Match,JH
Bonja,2,10,17,looking_away,L,L,Match,JH
Bonja,2,10,18,present,L,L,Match,JH
Bonja,2,10,19,back_turned,L,L,Match,JH
Bonja,2,10,20,looking_away,L,L,Match,JH
Bonja,2,10,21,back_turned,L,L,Match,JH
Bonja,2,10,22,present,R,R,Match,JH
Bonja,2,10,23,looking_away,L,L,Match,JH
Bonja,2,10,24,present,L,L,Match,JH
Eben,2,10,1,present,L,L,Match,JH
Eben,2,10,2,absent,L,L,Match,JH
Eben,2,10,3,absent,L,L,Match,JH
Eben,2,10,4,present,L,L,Match,JH
Eben,2,10,5,back_turned,L,L,Match,JH
Eben,2,10,6,looking_away,R,R,Match,JH
Eben,2,10,7,present,L,L,Match,JH
Eben,2,10,8,absent,R,R,Match,JH
Eben,2,10,9,absent,R,R,Match,JH
Eben,2,10,10,back_turned,R,R,Match,JH
Eben,2,10,11,looking_away,L,L,Match,JH
Eben,2,10,12,looking_away,L,L,Match,JH
Eben,2,10,13,back_turned,L,L,Match,JH
Eben,2,10,14,back_turned,R,R,Match,JH
Eben,2,10,15,absent,R,R,Match,JH
Eben,2,10,16,absent,L,L,Match,JH
Eben,2,10,17,looking_away,R,R,Match,JH
Eben,2,10,18,present,R,R,Match,JH
Eben,2,10,19,back_turned,L,L,Match,JH
Eben,2,10,20,looking_away,L,L,Match,JH
Eben,2,10,21,back_turned,L,L,Match,JH
Eben,2,10,22,present,L,L,Match,JH
Eben,2,10,23,looking_away,R,R,Match,JH
Eben,2,10,24,present,R,R,Match,JH
Finley,2,11,1,absent,L,L,Match,JH
Finley,2,11,2,back_turned,R,R,Match,JH
Finley,2,11,3,back_turned,L,L,Match,JH
Finley,2,11,4,looking_away,L,L,Match,JH
Finley,2,11,5,back_turned,R,R,Match,JH
Finley,2,11,6,present,L,L,Match,JH
Finley,2,11,7,absent,R,R,Match,JH
Finley,2,11,8,absent,L,L,Match,JH
Finley,2,11,9,present,L,L,Match,JH
Finley,2,11,10,back_turned,L,L,Match,JH
Finley,2,11,11,looking_away,L,L,Match,JH
Finley,2,11,12,present,L,L,Match,JH
Finley,2,11,13,looking_away,L,L,Match,JH
Finley,2,11,14,present,L,L,Match,JH
Finley,2,11,15,absent,L,L,Match,JH
Finley,2,11,16,back_turned,L,L,Match,JH
Finley,2,11,17,absent,L,L,Match,JH
Finley,2,11,18,present,L,L,Match,JH
Finley,2,11,19,looking_away,R,R,Match,JH
Finley,2,11,20,present,R,R,Match,JH
Finley,2,11,21,back_turned,L,L,Match,JH
Finley,2,11,22,looking_away,L,L,Match,JH
Finley,2,11,23,looking_away,L,L,Match,JH
Finley,2,11,24,absent,R,R,Match,JH
Ivy6,2,11,1,absent,L,L,Match,JH
Ivy6,2,11,2,back_turned,L,L,Match,JH
Ivy6,2,11,3,back_turned,R,R,Match,JH
Ivy6,2,11,4,looking_away,L,L,Match,JH
Ivy6,2,11,5,back_turned,L,L,Match,JH
Ivy6,2,11,6,present,L,L,Match,JH
Ivy6,2,11,7,absent,R,R,Match,JH
Ivy6,2,11,8,absent,L,L,Match,JH
Ivy6,2,11,9,present,L,L,Match,JH
Ivy6,2,11,10,back_turned,L,L,Match,JH
Ivy6,2,11,11,looking_away,L,L,Match,JH
Ivy6,2,11,12,present,R,R,Match,JH
Ivy6,2,11,13,looking_away,L,L,Match,JH
Ivy6,2,11,14,present,L,L,Match,JH
Ivy6,2,11,15,absent,L,L,Match,JH
Ivy6,2,11,16,back_turned,L,L,Match,JH
Ivy6,2,11,17,absent,L,L,Match,JH
Ivy6,2,11,18,present,L,L,Match,JH
Ivy6,2,11,19,looking_away,R,R,Match,JH
Ivy6,2,11,20,present,L,L,Match,JH
Ivy6,2,11,21,back_turned,L,L,Match,JH
Ivy6,2,11,22,looking_away,L,L,Match,JH
Ivy6,2,11,23,looking_away,L,L,Match,JH
Ivy6,2,11,24,absent,R,R,Match,JH
Louie3,2,12,1,back_turned,R,R,Match,JH
Louie3,2,12,2,present,R,R,Match,JH
Louie3,2,12,3,present,L,L,Match,JH
Louie3,2,12,4,absent,L,L,Match,JH
Louie3,2,12,5,present,R,R,Match,JH
Louie3,2,12,6,back_turned,R,R,Match,JH
Louie3,2,12,7,absent,L,L,Match,JH
Louie3,2,12,8,looking_away,R,R,Match,JH
Louie3,2,12,9,back_turned,L,L,Match,JH
Louie3,2,12,10,present,R,R,Match,JH
Louie3,2,12,11,absent,R,R,Match,JH
Louie3,2,12,12,looking_away,L,L,Match,JH
Louie3,2,12,13,present,R,R,Match,JH
Louie3,2,12,14,looking_away,L,L,Match,JH
Louie3,2,12,15,absent,R,R,Match,JH
Louie3,2,12,16,absent,R,R,Match,JH
Louie3,2,12,17,looking_away,L,L,Match,JH
Louie3,2,12,18,absent,L,L,Match,JH
Louie3,2,12,19,back_turned,R,R,Match,JH
Louie3,2,12,20,back_turned,L,L,Match,JH
Louie3,2,12,21,looking_away,R,R,Match,JH
Louie3,2,12,22,back_turned,R,R,Match,JH
Louie3,2,12,23,looking_away,R,R,Match,JH
Louie3,2,12,24,present,R,R,Match,JH
Cindy8,2,12,1,back_turned,L,L,Match,JH
Cindy8,2,12,2,present,L,L,Match,JH
Cindy8,2,12,3,present,L,L,Match,JH
Cindy8,2,12,4,absent,R,R,Match,JH
Cindy8,2,12,5,present,L,L,Match,JH
Cindy8,2,12,6,back_turned,L,L,Match,JH
Cindy8,2,12,7,absent,R,R,Match,JH
Cindy8,2,12,8,looking_away,L,L,Match,JH
Cindy8,2,12,9,back_turned,L,L,Match,JH
Cindy8,2,12,10,present,L,L,Match,JH
Cindy8,2,12,11,absent,R,R,Match,JH
Cindy8,2,12,12,looking_away,L,R,No Match,JH
Cindy8,2,12,13,present,L,L,Match,JH
Cindy8,2,12,14,looking_away,L,L,Match,JH
Cindy8,2,12,15,absent,L,L,Match,JH
Cindy8,2,12,16,absent,L,L,Match,JH
Cindy8,2,12,17,looking_away,L,L,Match,JH
Cindy8,2,12,18,absent,R,R,Match,JH
Cindy8,2,12,19,back_turned,R,R,Match,JH
Cindy8,2,12,20,back_turned,L,L,Match,JH
Cindy8,2,12,21,looking_away,L,L,Match,JH
Cindy8,2,12,22,back_turned,L,L,Match,JH
Cindy8,2,12,23,looking_away,R,R,Match,JH
Cindy8,2,12,24,present,R,R,Match,JH
Hugo4,2,13,1,looking_away,R,R,Match,JH
Hugo4,2,13,2,present,R,R,Match,JH
Hugo4,2,13,3,back_turned,L,L,Match,JH
Hugo4,2,13,4,back_turned,R,R,Match,JH
Hugo4,2,13,5,present,L,L,Match,JH
Hugo4,2,13,6,looking_away,R,R,Match,JH
Hugo4,2,13,7,absent,R,R,Match,JH
Hugo4,2,13,8,looking_away,L,L,Match,JH
Hugo4,2,13,9,looking_away,R,R,Match,JH
Hugo4,2,13,10,present,R,R,Match,JH
Hugo4,2,13,11,present,L,L,Match,JH
Hugo4,2,13,12,absent,L,L,Match,JH
Hugo4,2,13,13,back_turned,L,L,Match,JH
Hugo4,2,13,14,looking_away,L,L,Match,JH
Hugo4,2,13,15,absent,L,L,Match,JH
Hugo4,2,13,16,back_turned,L,L,Match,JH
Hugo4,2,13,17,looking_away,L,L,Match,JH
Hugo4,2,13,18,present,L,L,Match,JH
Hugo4,2,13,19,back_turned,L,L,Match,JH
Hugo4,2,13,20,back_turned,L,L,Match,JH
Hugo4,2,13,21,absent,R,R,Match,JH
Hugo4,2,13,22,absent,L,L,Match,JH
Hugo4,2,13,23,present,L,L,Match,JH
Hugo4,2,13,24,absent,L,L,Match,JH
Devin,2,13,1,looking_away,R,L,No Match,JH
Devin,2,13,2,present,R,R,Match,JH
Devin,2,13,3,back_turned,R,R,Match,JH
Devin,2,13,4,back_turned,R,R,Match,JH
Devin,2,13,5,present,R,R,Match,JH
Devin,2,13,6,looking_away,L,L,Match,JH
Devin,2,13,7,absent,R,R,Match,JH
Devin,2,13,8,looking_away,R,R,Match,JH
Devin,2,13,9,looking_away,R,R,Match,JH
Devin,2,13,10,present,R,R,Match,JH
Devin,2,13,11,present,R,R,Match,JH
Devin,2,13,12,absent,R,R,Match,JH
Devin,2,13,13,back_turned,R,R,Match,JH
Devin,2,13,14,looking_away,R,R,Match,JH
Devin,2,13,15,absent,R,R,Match,JH
Devin,2,13,16,back_turned,R,R,Match,JH
Devin,2,13,17,looking_away,R,R,Match,JH
Devin,2,13,18,present,R,R,Match,JH
Devin,2,13,19,back_turned,R,R,Match,JH
Devin,2,13,20,back_turned,R,R,Match,JH
Devin,2,13,21,absent,R,R,Match,JH
Devin,2,13,22,absent,R,R,Match,JH
Devin,2,13,23,present,R,R,Match,JH
Devin,2,13,24,absent,R,R,Match,JH
Lou2,2,14,1,looking_away,R,R,Match,JH
Lou2,2,14,2,absent,L,L,Match,JH
Lou2,2,14,3,present,R,R,Match,JH
Lou2,2,14,4,present,R,R,Match,JH
Lou2,2,14,5,back_turned,R,R,Match,JH
Lou2,2,14,6,back_turned,R,R,Match,JH
Lou2,2,14,7,present,L,L,Match,JH
Lou2,2,14,8,present,R,R,Match,JH
Lou2,2,14,9,looking_away,R,R,Match,JH
Lou2,2,14,10,looking_away,R,R,Match,JH
Lou2,2,14,11,present,R,R,Match,JH
Lou2,2,14,12,absent,R,R,Match,JH
Lou2,2,14,13,looking_away,R,R,Match,JH
Lou2,2,14,14,absent,R,R,Match,JH
Lou2,2,14,15,present,R,R,Match,JH
Lou2,2,14,16,back_turned,R,R,Match,JH
Lou2,2,14,17,back_turned,R,R,Match,JH
Lou2,2,14,18,looking_away,R,R,Match,JH
Lou2,2,14,19,back_turned,L,L,Match,JH
Lou2,2,14,20,absent,R,R,Match,JH
Lou2,2,14,21,absent,R,R,Match,JH
Lou2,2,14,22,back_turned,L,L,Match,JH
Lou2,2,14,23,absent,R,R,Match,JH
Lou2,2,14,24,looking_away,R,R,Match,JH
Fleeti,2,15,1,present,R,R,Match,JH
Fleeti,2,15,2,absent,L,L,Match,JH
Fleeti,2,15,3,absent,R,R,Match,JH
Fleeti,2,15,4,present,L,L,Match,JH
Fleeti,2,15,5,looking_away,R,R,Match,JH
Fleeti,2,15,6,looking_away,L,L,Match,JH
Fleeti,2,15,7,back_turned,R,R,Match,JH
Fleeti,2,15,8,present,L,L,Match,JH
Fleeti,2,15,9,back_turned,R,R,Match,JH
Fleeti,2,15,10,looking_away,L,L,Match,JH
Fleeti,2,15,11,present,R,R,Match,JH
Fleeti,2,15,12,back_turned,R,R,Match,JH
Fleeti,2,15,13,present,R,R,Match,JH
Fleeti,2,15,14,looking_away,L,R,No Match,JH
Fleeti,2,15,15,back_turned,R,R,Match,JH
Fleeti,2,15,16,absent,L,L,Match,JH
Fleeti,2,15,17,present,R,R,Match,JH
Fleeti,2,15,18,absent,R,R,Match,JH
Fleeti,2,15,19,looking_away,R,R,Match,JH
Fleeti,2,15,20,absent,R,R,Match,JH
Fleeti,2,15,21,looking_away,L,L,Match,JH
Fleeti,2,15,22,back_turned,L,L,Match,JH
Fleeti,2,15,23,absent,R,R,Match,JH
Fleeti,2,15,24,back_turned,R,R,Match,JH
Pippilotta2,2,15,1,present,R,R,Match,JH
Pippilotta2,2,15,2,absent,L,L,Match,JH
Pippilotta2,2,15,3,absent,R,R,Match,JH
Pippilotta2,2,15,4,present,L,L,Match,JH
Pippilotta2,2,15,5,looking_away,R,R,Match,JH
Pippilotta2,2,15,6,looking_away,R,R,Match,JH
Pippilotta2,2,15,7,back_turned,R,R,Match,JH
Pippilotta2,2,15,8,present,R,R,Match,JH
Pippilotta2,2,15,9,back_turned,R,R,Match,JH
Pippilotta2,2,15,10,looking_away,R,R,Match,JH
Pippilotta2,2,15,11,present,R,R,Match,JH
Pippilotta2,2,15,12,back_turned,R,R,Match,JH
Pippilotta2,2,15,13,present,L,L,Match,JH
Pippilotta2,2,15,14,looking_away,L,L,Match,JH
Pippilotta2,2,15,15,back_turned,L,L,Match,JH
Pippilotta2,2,15,16,absent,R,R,Match,JH
Pippilotta2,2,15,17,present,R,R,Match,JH
Pippilotta2,2,15,18,absent,R,R,Match,JH
Pippilotta2,2,15,19,looking_away,L,L,Match,JH
Pippilotta2,2,15,20,absent,R,R,Match,JH
Pippilotta2,2,15,21,looking_away,R,R,Match,JH
Pippilotta2,2,15,22,back_turned,R,R,Match,JH
Pippilotta2,2,15,23,absent,R,R,Match,JH
Pippilotta2,2,15,24,back_turned,L,L,Match,JH
Puck2,2,17,1,back_turned,L,L,Match,JH
Puck2,2,17,2,absent,R,R,Match,JH
Puck2,2,17,3,present,R,R,Match,JH
Puck2,2,17,4,looking_away,R,R,Match,JH
Puck2,2,17,5,looking_away,R,R,Match,JH
Puck2,2,17,6,back_turned,R,R,Match,JH
Puck2,2,17,7,present,R,R,Match,JH
Puck2,2,17,8,back_turned,L,L,Match,JH
Puck2,2,17,9,looking_away,R,R,Match,JH
Puck2,2,17,10,back_turned,R,R,Match,JH
Puck2,2,17,11,back_turned,R,R,Match,JH
Puck2,2,17,12,looking_away,R,R,Match,JH
Puck2,2,17,13,looking_away,R,R,Match,JH
Puck2,2,17,14,absent,R,R,Match,JH
Puck2,2,17,15,present,R,R,Match,JH
Puck2,2,17,16,absent,R,R,Match,JH
Puck2,2,17,17,back_turned,R,R,Match,JH
Puck2,2,17,18,present,R,R,Match,JH
Puck2,2,17,19,present,R,R,Match,JH
Puck2,2,17,20,looking_away,R,R,Match,JH
Puck2,2,17,21,absent,R,R,Match,JH
Puck2,2,17,22,present,L,L,Match,JH
Puck2,2,17,23,absent,R,R,Match,JH
Puck2,2,17,24,absent,R,R,Match,JH
Riu,2,13,1,looking_away,R,R,Match,JH
Riu,2,13,2,present,R,R,Match,JH
Riu,2,13,3,back_turned,R,R,Match,JH
Riu,2,13,4,back_turned,R,R,Match,JH
Riu,2,13,5,present,L,L,Match,JH
Riu,2,13,6,looking_away,R,R,Match,JH
Riu,2,13,7,absent,R,R,Match,JH
Riu,2,13,8,looking_away,R,R,Match,JH
Riu,2,13,9,looking_away,R,R,Match,JH
Riu,2,13,10,present,R,R,Match,JH
Riu,2,13,11,present,L,L,Match,JH
Riu,2,13,12,absent,L,L,Match,JH
Riu,2,13,13,back_turned,R,R,Match,JH
Riu,2,13,14,looking_away,R,R,Match,JH
Riu,2,13,15,absent,R,R,Match,JH
Riu,2,13,16,back_turned,L,L,Match,JH
Riu,2,13,17,looking_away,L,L,Match,JH
Riu,2,13,18,present,R,R,Match,JH
Riu,2,13,19,back_turned,L,L,Match,JH
Riu,2,13,20,back_turned,R,R,Match,JH
Riu,2,13,21,absent,L,L,Match,JH
Riu,2,13,22,absent,R,R,Match,JH
Riu,2,13,23,present,L,L,Match,JH
Riu,2,13,24,absent,L,L,Match,JH
Aramis8,3,1,1,absent,L,L,Match,SAD
Aramis8,3,1,2,looking_away,L,L,Match,SAD
Aramis8,3,1,3,looking_away,R,R,Match,SAD
Aramis8,3,1,4,present,R,R,Match,SAD
Aramis8,3,1,5,present,L,L,Match,SAD
Aramis8,3,1,6,back_turned,R,R,Match,SAD
Aramis8,3,1,7,looking_away,R,R,Match,SAD
Aramis8,3,1,8,back_turned,L,L,Match,SAD
Aramis8,3,1,9,back_turned,L,L,Match,SAD
Aramis8,3,1,10,absent,L,L,Match,SAD
Aramis8,3,1,11,looking_away,L,L,Match,SAD
Aramis8,3,1,12,absent,L,L,Match,SAD
Aramis8,3,1,13,present,L,L,Match,SAD
Aramis8,3,1,14,absent,R,R,Match,SAD
Aramis8,3,1,15,back_turned,L,L,Match,SAD
Aramis8,3,1,16,present,L,L,Match,SAD
Aramis8,3,1,17,present,R,R,Match,SAD
Aramis8,3,1,18,looking_away,R,R,Match,SAD
Aramis8,3,1,19,absent,L,L,Match,SAD
Aramis8,3,1,20,present,L,L,Match,SAD
Aramis8,3,1,21,back_turned,R,R,Match,SAD
Aramis8,3,1,22,absent,L,L,Match,SAD
Aramis8,3,1,23,back_turned,L,L,Match,SAD
Aramis8,3,1,24,looking_away,L,L,Match,SAD
Alma,3,16,1,back_turned,R,R,Match,SAD
Alma,3,16,2,present,R,R,Match,SAD
Alma,3,16,3,present,R,R,Match,SAD
Alma,3,16,4,absent,R,R,Match,SAD
Alma,3,16,5,looking_away,L,L,Match,SAD
Alma,3,16,6,absent,L,L,Match,SAD
Alma,3,16,7,back_turned,R,R,Match,SAD
Alma,3,16,8,present,R,R,Match,SAD
Alma,3,16,9,back_turned,R,R,Match,SAD
Alma,3,16,10,looking_away,R,R,Match,SAD
Alma,3,16,11,present,L,L,Match,SAD
Alma,3,16,12,absent,R,R,Match,SAD
Alma,3,16,13,present,R,R,Match,SAD
Alma,3,16,14,back_turned,L,L,Match,SAD
Alma,3,16,15,back_turned,R,R,Match,SAD
Alma,3,16,16,present,R,R,Match,SAD
Alma,3,16,17,back_turned,R,R,Match,SAD
Alma,3,16,18,looking_away,R,R,Match,SAD
Alma,3,16,19,looking_away,R,R,Match,SAD
Alma,3,16,20,absent,R,R,Match,SAD
Alma,3,16,21,looking_away,R,R,Match,SAD
Alma,3,16,22,absent,R,R,Match,SAD
Alma,3,16,23,absent,R,R,Match,SAD
Alma,3,16,24,looking_away,R,R,Match,SAD
Angus,3,3,1,looking_away,L,L,Match,SAD
Angus,3,3,2,looking_away,R,R,Match,SAD
Angus,3,3,3,present,L,L,Match,SAD
Angus,3,3,4,back_turned,L,L,Match,SAD
Angus,3,3,5,absent,L,L,Match,SAD
Angus,3,3,6,present,L,L,Match,SAD
Angus,3,3,7,looking_away,L,L,Match,SAD
Angus,3,3,8,back_turned,L,L,Match,SAD
Angus,3,3,9,present,R,R,Match,SAD
Angus,3,3,10,back_turned,L,L,Match,SAD
Angus,3,3,11,back_turned,L,L,Match,SAD
Angus,3,3,12,present,L,L,Match,SAD
Angus,3,3,13,absent,L,L,Match,SAD
Angus,3,3,14,absent,L,L,Match,SAD
Angus,3,3,15,looking_away,L,L,Match,SAD
Angus,3,3,16,looking_away,L,L,Match,SAD
Angus,3,3,17,absent,R,R,Match,SAD
Angus,3,3,18,back_turned,L,L,Match,SAD
Angus,3,3,19,present,R,R,Match,SAD
Angus,3,3,20,present,L,L,Match,SAD
Angus,3,3,21,absent,L,L,Match,SAD
Angus,3,3,22,looking_away,L,L,Match,SAD
Angus,3,3,23,back_turned,L,L,Match,SAD
Angus,3,3,24,absent,L,L,Match,SAD
Arany,3,1,1,absent,L,L,Match,SAD
Arany,3,1,2,looking_away,L,L,Match,SAD
Arany,3,1,3,looking_away,L,L,Match,SAD
Arany,3,1,4,present,L,L,Match,SAD
Arany,3,1,5,present,R,R,Match,SAD
Arany,3,1,6,back_turned,L,L,Match,SAD
Arany,3,1,7,looking_away,L,L,Match,SAD
Arany,3,1,8,back_turned,L,L,Match,SAD
Arany,3,1,9,back_turned,L,L,Match,SAD
Arany,3,1,10,absent,R,R,Match,SAD
Arany,3,1,11,looking_away,L,L,Match,SAD
Arany,3,1,12,absent,L,L,Match,SAD
Arany,3,1,13,present,L,L,Match,SAD
Arany,3,1,14,absent,L,L,Match,SAD
Arany,3,1,15,back_turned,L,L,Match,SAD
Arany,3,1,16,present,L,L,Match,SAD
Arany,3,1,17,present,L,L,Match,SAD
Arany,3,1,18,looking_away,L,L,Match,SAD
Arany,3,1,19,absent,L,L,Match,SAD
Arany,3,1,20,present,R,R,Match,SAD
Arany,3,1,21,back_turned,R,R,Match,SAD
Arany,3,1,22,absent,R,R,Match,SAD
Arany,3,1,23,back_turned,L,L,Match,SAD
Arany,3,1,24,looking_away,L,L,Match,SAD
Azzuro,3,7,1,absent,R,R,Match,SAD
Azzuro,3,7,2,looking_away,R,R,Match,SAD
Azzuro,3,7,3,looking_away,R,R,Match,SAD
Azzuro,3,7,4,back_turned,R,R,Match,SAD
Azzuro,3,7,5,absent,L,L,Match,SAD
Azzuro,3,7,6,present,L,L,Match,SAD
Azzuro,3,7,7,looking_away,R,R,Match,SAD
Azzuro,3,7,8,looking_away,L,L,Match,SAD
Azzuro,3,7,9,absent,R,R,Match,SAD
Azzuro,3,7,10,absent,R,R,Match,SAD
Azzuro,3,7,11,back_turned,R,R,Match,SAD
Azzuro,3,7,12,present,R,R,Match,SAD
Azzuro,3,7,13,looking_away,R,R,Match,SAD
Azzuro,3,7,14,absent,R,R,Match,SAD
Azzuro,3,7,15,present,R,R,Match,SAD
Azzuro,3,7,16,present,R,R,Match,SAD
Azzuro,3,7,17,back_turned,R,R,Match,SAD
Azzuro,3,7,18,back_turned,R,R,Match,SAD
Azzuro,3,7,19,present,L,L,Match,SAD
Azzuro,3,7,20,back_turned,R,R,Match,SAD
Azzuro,3,7,21,present,R,R,Match,SAD
Azzuro,3,7,22,absent,L,L,Match,SAD
Azzuro,3,7,23,looking_away,L,L,Match,SAD
Azzuro,3,7,24,back_turned,R,R,Match,SAD
Baloo2,3,1,1,absent,L,L,Match,SAD
Baloo2,3,1,2,looking_away,L,L,Match,SAD
Baloo2,3,1,3,looking_away,L,L,Match,SAD
Baloo2,3,1,4,present,R,R,Match,SAD
Baloo2,3,1,5,present,L,L,Match,SAD
Baloo2,3,1,6,back_turned,L,L,Match,SAD
Baloo2,3,1,7,looking_away,L,L,Match,SAD
Baloo2,3,1,8,back_turned,L,L,Match,SAD
Baloo2,3,1,9,back_turned,L,L,Match,SAD
Baloo2,3,1,10,absent,R,R,Match,SAD
Baloo2,3,1,11,looking_away,L,L,Match,SAD
Baloo2,3,1,12,absent,L,L,Match,SAD
Baloo2,3,1,13,present,L,L,Match,SAD
Baloo2,3,1,14,absent,L,L,Match,SAD
Baloo2,3,1,15,back_turned,L,L,Match,SAD
Baloo2,3,1,16,present,L,L,Match,SAD
Baloo2,3,1,17,present,R,R,Match,SAD
Baloo2,3,1,18,looking_away,L,L,Match,SAD
Baloo2,3,1,19,absent,L,L,Match,SAD
Baloo2,3,1,20,present,L,L,Match,SAD
Baloo2,3,1,21,back_turned,L,L,Match,SAD
Baloo2,3,1,22,absent,L,L,Match,SAD
Baloo2,3,1,23,back_turned,L,L,Match,SAD
Baloo2,3,1,24,looking_away,L,L,Match,SAD
Berry3,3,4,1,back_turned,R,R,Match,SAD
Berry3,3,4,2,back_turned,R,R,Match,SAD
Berry3,3,4,3,absent,R,R,Match,SAD
Berry3,3,4,4,absent,R,R,Match,SAD
Berry3,3,4,5,present,R,R,Match,SAD
Berry3,3,4,6,present,L,L,Match,SAD
Berry3,3,4,7,looking_away,R,R,Match,SAD
Berry3,3,4,8,back_turned,R,R,Match,SAD
Berry3,3,4,9,present,R,R,Match,SAD
Berry3,3,4,10,present,R,R,Match,SAD
Berry3,3,4,11,absent,R,R,Match,SAD
Berry3,3,4,12,looking_away,R,R,Match,SAD
Berry3,3,4,13,absent,R,R,Match,SAD
Berry3,3,4,14,present,L,L,Match,SAD
Berry3,3,4,15,looking_away,R,R,Match,SAD
Berry3,3,4,16,looking_away,R,R,Match,SAD
Berry3,3,4,17,absent,R,R,Match,SAD
Berry3,3,4,18,back_turned,R,R,Match,SAD
Berry3,3,4,19,absent,R,R,Match,SAD
Berry3,3,4,20,looking_away,R,R,Match,SAD
Berry3,3,4,21,looking_away,R,R,Match,SAD
